adoptType,createTime,dataInfoOperator,dataInfoState,dataInfoTime,entryWay,id,infoSource,infoType,modifyTime,provinceId,pubDate,pubDateStr,sourceUrl,summary,title
1,1582167379000,,0,1582167379000,1,5449,人民日报,1,1582167379000,1,1582167016000,12分钟前,http://m.weibo.cn/2803301701/4473995094751309,"据日本广播协会电视台20日报道，2名在“钻石公主”号邮轮上感染冠肺炎的患者死亡。这首次出现在“钻石公主”号邮轮感染新冠肺炎后死亡的病例。截至目前，日本国内新冠肺炎死亡病例增至3例。
",钻石公主号2名新冠肺炎感染者死亡
1,1580093418000,zhuotingting,1,1580096554000,1,425,央视新闻,1,1580093418000,21,辽宁省,1580093214000,20-01-27 10:46,http://m.weibo.cn/2656274875/4465296943581420,1 月 27 日 0～9 时，辽宁省沈阳市新增 1 例输入性新型冠状病毒感染的肺炎确诊病例，该病例属重症病例。截至 1 月 27 日 9 时，辽宁省累计报告新型冠状病毒感染的肺炎确诊病例 23 例，重症病例 13 例。,辽宁累计确诊病例增至 23 例
1,1580093418000,zhuotingting,1,1580096549000,1,424,央视新闻,1,1580093418000,1,1580092793000,20-01-27 10:39,http://m.weibo.cn/2656274875/4465295172850087,据韩国媒体 27 日报道，韩国出现第四例新型冠状病毒肺炎确诊病例。此前韩国疾病管理本部分别于本月 20 日、24 日和 26 日通报了三起新型冠状病毒确诊病例。,韩国出现第 4 例确诊病例
1,1580091917000,,0,1580091917000,1,422,福建省卫健委,2,1580091917000,35,福建省,1580091586000,20-01-27 10:19,https://mp.weixin.qq.com/s/bk0e8ojscvZqWeL8q8v8IQ,1月27日上午，福建首批医疗队驰援武汉！这是1月25日晚国家卫健委要求福建省组派医疗队援助湖北应对新型冠状病毒感染的肺炎疫情之后，短短24小时内即组建而成的医疗“精锐部队”。,福建 135 人医疗队驰援武汉
1,1580091020000,caoyang,1,1580092260000,1,419,人民日报,1,1580091020000,66,香港,1580090860000,20-01-27 10:07,http://m.weibo.cn/2803301701/4465287065633613,香港卫生防护中心 27 日宣布，香港确诊一例输入型新型冠状病毒感染病例，累计病例增至 8 例。 ​,香港累计确诊 8 例新型肺炎病例
1,1580089218000,zhuotingting,1,1580089479000,1,412,人民日报,1,1580089218000,51,四川省,1580089087000,20-01-27 09:38,http://m.weibo.cn/2803301701/4465279629164355,1月26日，按照《新型冠状病毒感染的肺炎诊疗方案》规定，根据病例临床表现，结合流行病学史和实验室检测结果，四川省新型冠状病毒感染的肺炎病例确认专家组确认我省新增新型冠状病毒感染的肺炎病例25例。 截至1月26日24时，四川省累计报告新型冠状病毒感染的肺炎确诊病例69例，涉及17个市（州）。,四川新增新型肺炎25例，累计69例
1,1580089218000,zhuotingting,1,1580089404000,1,411,央视新闻,1,1580089218000,65,新疆维吾尔自治区,1580088969000,20-01-27 09:36,https://m.weibo.cn/status/4465279133991665?,26日0-24时，新疆维吾尔自治区报告新型冠状病毒感染的肺炎新增确诊病例1例，其中新增确诊病例中，乌鲁木齐市1例；新增重症病例中，乌鲁木齐市1例。 截至1月26日24时，新疆累计报告新型冠状病毒感染的肺炎确诊病例5例，其中重症病例1例，累计死亡病例0例，累计出院病例0例。确诊病例中，乌鲁木齐市4例、伊犁州1例；重症病例中，乌鲁木齐市1例。,新疆新增确诊病例1例，累计5例
1,1580089218000,,0,1580089218000,1,410,央视新闻,2,1580089218000,100,全国,1580088809000,20-01-27 09:33,http://m.weibo.cn/2656274875/4465278463489420,记者从国家发改委获悉，按照中央应对新型冠状病毒感染肺炎疫情工作领导小组总体部署，国家发展改革委依据联防联控工作机制，紧急下达中央预算内投资3亿元，专项补助收治新型冠状病毒感染肺炎患者的武汉火神山医院和武汉雷神山医院项目建设，重点用于购买重要医疗设备，为实现“集中患者、集中专家、集中资源、集中救治”提供设施保障。,发改委：紧急下达中央预算内投资3亿元支持湖北疫情应对
1,1580088922000,zhuotingting,1,1580089037000,1,408,央视新闻,1,1580088922000,13,河北省,1580088579000,20-01-27 09:29,http://m.weibo.cn/2656274875/4465277498767595,1月26日0-24时，河北省报告新型冠状病毒感染的肺炎新增确诊病例5例，其中，廊坊市2例、石家庄市2例、邢台市1例。廊坊市、邢台市为报告首例确诊病例。新增疑似病例11例，其中，沧州市3例、邢台市3例、廊坊市2例、衡水市2例、邯郸市1例。 截至1月26日24时，河北省累计报告确诊病例18例，死亡1例。,河北新增新确诊病例5例，累计18例
1,1580088019000,zhuotingting,1,1580088436000,1,405,央视新闻,1,1580088019000,63,青海省,1580087752000,20-01-27 09:15,http://m.weibo.cn/2656274875/4465274030292693,1月26日0-24时，青海省报告新型冠状病毒感染的肺炎新增确诊病例3例，新增重症病例0例，新增死亡病例0例，新增出院病例0例。截至1月26日24时，青海省累计报告新型冠状病毒感染的肺炎确诊病例4例，重症病例0例，死亡病例0例，出院病例0例。其中，确诊病例中，西宁市4例，其他市州无报告病例。,青海新增确诊病例3例，累计4例
1,1580088019000,zhuotingting,1,1580088325000,1,404,央视新闻,1,1580088019000,15,内蒙古自治区,1580087579000,20-01-27 09:12,http://m.weibo.cn/2656274875/4465273304420034,1月26日0-24时，内蒙古自治区报告新型冠状病毒感染的肺炎新增确诊病例4例，报告新增疑似病例1例。其中：新增4例确诊病例中包头市2例、兴安盟1例、通辽市1例，且均为三市首次确诊病例；锡林郭勒盟新增1例疑似病例。截至1月26日24时，内蒙古自治区累计报告新型冠状病毒感染的肺炎确诊病例11例，疑似病例1例。,内蒙古新增确诊病例4例，累计11例
1,1580088019000,zhuotingting,1,1580088263000,1,402,央视新闻,1,1580088019000,62,甘肃省,1580087398000,20-01-27 09:09,http://m.weibo.cn/2656274875/4465272545335507,1月26日0-24时，甘肃省报告新型冠状病毒感染的肺炎新增确诊病例7例，新增重症病例2例。其中：张掖市、陇南市为报告首例确诊病例，兰州市新增确诊病例4例，临夏州新增确诊病例1例；新增重症病例中，兰州市1例、定西市1例。截至1月26日24时，甘肃省累计报告新型冠状病毒感染的肺炎确诊病例14例，重症病例3例。,甘肃新增确诊病例7例，累计14例
1,1580087417000,zhuotingting,1,1580087608000,1,400,央视新闻,1,1580087417000,44,广东省,1580087263000,20-01-27 09:07,http://m.weibo.cn/2656274875/4465271978762511,1月26日，广东省报告新型冠状病毒感染的肺炎新增确诊病例48例，其中重症病例1例，危重病例1例。梅州1例、汕尾1例均为首次报告确诊病例。截至1月26日24时，广东省累计报告新型冠状病毒感染的肺炎确诊病例146例，其中重症病例20例，危重病例6例，无死亡病例，出院病例2例。,广东新增确诊病例48例，累计146例
1,1580087417000,zhuotingting,1,1580087778000,1,399,人民日报,1,1580087417000,53,云南省,1580087209000,20-01-27 09:06,http://m.weibo.cn/2803301701/4465271752620554,2020年1月26日0—24时，云南省报告输入性新型冠状病毒感染的肺炎新增确诊病例8例，新增重症病例1例（昆明）。其中：保山市、昭通市、德宏州首次报告确诊病例（保山市2例、昭通市1例、德宏州2例），昆明市新增确诊病例3例。保山市报告首例患者为3...全文： http://m.weibo.cn/2803301701/4465271752620554 ​,云南新增确诊病例8例，累计19例
1,1580087417000,zhuotingting,1,1580087683000,1,398,人民日报,1,1580087417000,22,吉林省,1580087156000,20-01-27 09:05,http://m.weibo.cn/2803301701/4465271530230929,1月26日0-24时，吉林省报告新增新型冠状病毒感染的肺炎确诊病例2例，其中四平市1例，松原市1例。截至1月26日24时，吉林省累计报告新型冠状病毒感染的肺炎病例6例，其中长春市1例，吉林市2例，松原市2例，四平市1例。目前累计追踪到密切接触者114人，均在接受医学观察。,吉林新增确诊病例2例，累计6例
1,1580087417000,zhuotingting,1,1580087603000,1,396,央视新闻,1,1580087417000,50,重庆市,1580086927000,20-01-27 09:02,http://m.weibo.cn/2656274875/4465270570063242,1月26日0—24时，重庆市报告新型冠状病毒感染的肺炎新增确诊病例35例，新增重症病例4例，减少危重病例1例。截至1月26日24时，重庆市累计报告新型冠状病毒感染的肺炎确诊病例110例，重症病例13例，危重病例1例。,重庆新增确诊病例35例，累计110例
1,1580087119000,zhuotingting,1,1580087404000,1,394,央视新闻,1,1580087119000,52,贵州省,1580086543000,20-01-27 08:55,http://m.weibo.cn/2656274875/4465268958842261,26日0—24时，贵州省新型冠状病毒感染的肺炎新增2例确诊病例，截至26日24时，全省累计报告新型冠状病毒感染的肺炎病例7例（重症1例）。其中，贵阳市1例，六盘水市1例，铜仁市2例，黔南州2例，黔西南州1例。疑似病例3例（贵阳市修文县、黔南州瓮安县、黔南州三都县）。,贵州新增确诊病例2例，累计7例
1,1580087119000,zhuotingting,1,1580087305000,1,393,人民日报,1,1580087119000,33,浙江省,1580086468000,20-01-27 08:54,http://m.weibo.cn/2803301701/4465268643885710,1月26日0-24时，浙江省报告新型冠状病毒感染的肺炎新增确诊病例24例，新增重症病例4例。截至1月26日24时，浙江省累计报告新型冠状病毒感染的肺炎确诊病例128例，重症病例18例（累计20例，其中2例已转轻症）。,浙江新增新型肺炎24例，累计128例
1,1580086220000,zhuotingting,1,1580086507000,1,390,央视新闻,1,1580086220000,32,江苏省,1580085887000,20-01-27 08:44,http://m.weibo.cn/2656274875/4465266207637589,1月26日0-24时，江苏省报告新型冠状病毒感染的肺炎新增确诊病例16例，新增重症病例1例。其中：徐州市3例，镇江市2例，为徐州市、镇江市首次报告确诊病例。其他7个设区市新增确诊病例中，无锡市2例，常州市1例，苏州市1例，南通市2例，淮安市1例，扬州市3...,江苏新增16例确诊病例，累计47例
1,1580086220000,zhuotingting,1,1580086453000,1,389,人民日报,1,1580086220000,43,湖南省,1580085806000,20-01-27 08:43,http://m.weibo.cn/2803301701/4465265867862274,2020年1月26日0-24时，湖南省报告新型冠状病毒感染的肺炎新增确诊病例31例，新增重症病例2例，新增死亡病例0例，新增出院病例0例。其中：　　新增确诊病例中，长沙市4例、衡阳市1例、株洲市2例、湘潭市1例、邵阳市6例、岳阳市1例、常德市5例、...,湖南累计确诊新型肺炎100例
1,1580086220000,zhuotingting,1,1580086415000,1,387,人民日报,1,1580086220000,34,安徽省,1580085654000,20-01-27 08:40,http://m.weibo.cn/2803301701/4465265229897191,1月26日0-24时，安徽省新增报告新型冠状病毒感染的肺炎确诊病例10例。其中：芜湖3例、安庆3例、蚌埠2例、宿州1例、淮南1例。新增疑似病例36例，其中：阜阳9例、合肥7例、马鞍山 3例、铜陵2例、宿州3例、芜湖3例、亳州2例、六安4例、蚌埠1例、黄...,安徽新增确诊病例10例，累计70例
1,1580085619000,zhuotingting,1,1580086099000,1,384,央视新闻,1,1580085619000,37,山东省,1580085429000,20-01-27 08:37,http://m.weibo.cn/2656274875/4465264290991441,1月26日12—24时，山东省报告新型冠状病毒感染的肺炎新增确诊病例17例。截至1月26日24时，山东省累计报告新型冠状病毒感染的肺炎确诊病例63例,山东新增确诊病例17例，累计63例
1,1580085318000,zhuotingting,1,1580085459000,1,382,央视新闻,1,1580085318000,41,河南省,1580084778000,20-01-27 08:26,http://m.weibo.cn/2656274875/4465261555795150,1月26日0-24时，15市(县)报告新型冠状病毒感染的肺炎新增确诊病例45例。开封市、鹤壁市、许昌市、商丘市为报告首例确诊病例。其中：开封市1例、鹤壁市2例、许昌市1例、商丘市6例。,河南新增确诊病例45例，累计128例
1,1580084418000,zhuotingting,1,1580084503000,1,380,人民日报,1,1580084418000,31,上海市,1580084085000,20-01-27 08:14,http://m.weibo.cn/2803301701/4465258649388896,2020年1月26日0—24时，上海市新增新型冠状病毒感染的肺炎确诊病例13例，其中1例病情危重。截至1月26日24时，上海市累计发现确诊病例53例，其中，男性29例，女性24例；年龄最大88岁，最小7岁。,上海市新增新确诊病例13例，累计53例
0,1580084071000,,0,1580084071000,0,379,人民日报,2,1580084071000,100,全国,1580084023000,20-01-27 08:13,https://m.weibo.cn/detail/4465258167363972,全国财政已投112.1亿防控疫情，用于医疗救治、设备物资采购等。各级财政部门按照党中央统一部署，切实保障疫情防控经费，截至1月26日0时，全国各级财政已下达疫情防控补助资金112.1亿元，用于医疗救治、疫情防控所需设备和防控物资采购等。,全国财政已投112.1亿防控疫情
1,1580083818000,zhuotingting,1,1580083916000,1,377,人民日报,1,1580083818000,45,广西壮族自治区,1580083518000,20-01-27 08:05,http://m.weibo.cn/2803301701/4465256271312261,2020年1月26日0-24时，广西报告新型冠状病毒感染的肺炎新增确诊病例13例，其中南宁市4例、桂林市3例、柳州市2例、北海市2例、防城港市1例、玉林市1例。目前全区累计报告新型冠状病毒感染的肺炎确诊病例46例，涉及9个市。,广西新增确诊病例13例，累计46例
0,1580083533000,,0,1580083533000,0,376,央视新闻,2,1580083533000,100,全国,1580083331000,20-01-27 08:02,https://m.weibo.cn/detail/4465255600268365,央视新闻开启15小时不间断直播《共同战“疫”》，直击抗击疫情一线战报，深入物资筹备第一现场，关注驰援武汉最新动态，连线专家答疑释惑。与时间赛跑，一起坚守，共同战“疫”。,央视新闻开启疫情联防联控实时播报《共同战“疫”》
1,1580082914000,zhuotingting,1,1580083272000,1,373,央视新闻,1,1580082914000,100,全国,1580082799000,20-01-27 07:53,http://m.weibo.cn/2656274875/4465253255322200,1月26日0-24时，30个省（区、市）报告新增确诊病例769例，新增重症病例137例，新增死亡病例24例（湖北省24例），新增治愈出院病例2例，新增疑似病例3806例。截至1月26日24时，国家卫生健康委收到30个省（区、市）累计报告确诊病例2744例,全国新增确诊病例769例，累计2744例
1,1580082914000,zhuotingting,1,1580083318000,1,372,人民日报,1,1580082914000,1,1580082657000,20-01-27 07:50,http://m.weibo.cn/2803301701/4465252660387932,据美国广播公司等美国媒体报道，亚利桑那州卫生服务部门和该州马里科帕县公共卫生部门26日确认该县一名患者已被确诊为感染新型冠状病毒。这是美国目前出现的第五例新型冠状病毒感染患者。,美国确诊第五例新型肺炎
1,1580079315000,zhuotingting,1,1580079458000,1,371,人民日报,1,1580079315000,42,湖北省,1580079097000,20-01-27 06:51,http://m.weibo.cn/2803301701/4465237727975443,"1月26日0-24时,湖北省报告新型冠状病毒感染的肺炎新增确诊病例371例,新增死亡病例24例,新增出院病例2例。其中：潜江市首次报告确诊病例，新增确诊病例中，武汉市80例、黄石市5例、十堰市20例、襄阳市34例、宜昌市11例、荆州市14例",湖北新增确诊病例371例，累计1423例
1,1580078131000,zhuotingting,1,1580078957000,1,367,人民日报,1,1580078131000,14,山西省,1580077840000,20-01-27 06:30,https://m.weibo.cn/status/4465232459995564,1月26日0时至24时，山西省报告新型冠状病毒感染的肺炎新增确诊病例4例。其中：朔州市、临汾市、吕梁市为首次报告确诊病例。新增确诊病例中，朔州市2例、临汾市和吕梁市各1例。 截至1月26日24时，山西省9个市累计报告新型冠状病毒感染的肺炎确诊病例13例。,山西新增 4 例确诊病例，累计 13 例
1,1580064021000,,0,1580064021000,1,362,央视新闻,2,1580064021000,100,全国,1580063264000,20-01-27 02:27,http://m.weibo.cn/2656274875/4465171320000970,国务院办公厅27日发布关于延长2020年春节假期的通知。经国务院批准，为加强新型冠状病毒感染的肺炎疫情防控工作，有效减少人员聚集，阻断疫情传播，更好保障人民群众生命和身体健康，现将延长2020 年春节假期的具体安排通知如下：一、延长2020年春...,国务院通知：春节假期延长至2月2日
0,1580077208000,zhuotingting,1,1580078175000,0,365,央视新闻,1,1580077208000,36,江西省,1580061781000,20-01-27 02:03,https://m.weibo.cn/detail/4465165124783168,2020年1月26日0-24时，江西省报告新型冠状病毒感染的肺炎新增确诊病例12例。其中南昌市4例、九江市2例、新余市2例、宜春市1例、吉安市1例、抚州市1例、景德镇1例。 截至1月26日24时，江西省累计报告新型冠状病毒感染的肺炎确诊病例48例（含重症病例6例）。,江西新增12例确诊病例，累计48例
0,1580078922000,zhuotingting,1,1580081155000,0,368,澳門政府入口網站,1,1580078922000,67,澳门,1580057606000,20-01-27 00:53,https://www.gov.mo/zh-hant/,澳门新增第6個輸入性新型冠狀病毒病例為男性，15歲，武漢居民，是澳门第4例確診個案的同行兒子而被列為密切接觸者；患者暫沒有發熱或咳嗽，接受醫學觀察常規檢測發現新型冠狀病毒呈陽性。目前情況一般，將入院隔離治療。患者同行的爸爸及弟弟測試呈陰性，將送高頂公共衛生臨床中心進行隔離醫學觀察,澳门新增1例确诊病例，累计6例
0,1580058072000,,0,1580058072000,0,361,央视新闻,2,1580058072000,21,辽宁省,1580057526000,20-01-27 00:52,http://m.weibo.cn/2656274875/4465147256890802,2020年1月26日15时至24时，辽宁省盘锦市新增1例输入性新型冠状病毒感染的肺炎确诊病例，该病例属轻症病例。 截至2020年1月26日24时，辽宁省累计报告新型冠状病毒感染的肺炎确诊病例22例，重症病例12例。其中确诊病例中，沈阳市6例、大连市4例、本溪市2例、丹东市1例、营口市1例、铁岭市2例、朝阳市2例、盘锦市2例、葫芦岛市2例。目前22名患者均在定点医疗机构隔离治疗，病情稳定。,辽宁累计确诊病例增至22例
0,1580117478000,,0,1580117478000,0,475,荆州发布,2,1580117478000,42,湖北省,1580054973000,20-01-27 00:09,https://m.weibo.cn/detail/4465136603329842,1月26日22时30分，记者从荆州市胸科医院获悉：荆州市首例新型肺炎（重症）患者王某，经专家组科学指导，医护人员精心诊治和护理，病情逐渐好转，体温正常，连续两次检测新型冠状病毒核酸阴性。经专家组评估，符合国家卫生健康委最新的新型肺炎确诊病例解除隔离和出院标准。,荆州首例新型肺炎患者治愈
0,1580109884000,zhuotingting,1,1580109912000,0,461,荆州发布,1,1580109884000,42,湖北省,1580054752000,20-01-27 00:05,https://m.weibo.cn/detail/4465136603329842,1月26日22时30分，记者从荆州市胸科医院获悉：荆州市首例新型肺炎（重症）患者王某，经专家组科学指导，医护人员精心诊治和护理，病情逐渐好转，体温正常，连续两次检测新型冠状病毒核酸阴性。经专家组评估，符合国家卫生健康委最新的新型肺炎确诊病例解除隔离和出院标准。,荆州首例新型肺炎患者治愈
0,1580052617000,,0,1580056250000,0,359,人民日报,2,1580052617000,11,北京市,1580050806000,20-01-26 23:00,http://m.weibo.cn/2803301701/4465119197346905,北京市卫健委消息，1月26日18时至21时，北京新增5例新型肺炎确诊病例，其中一名女婴仅9个月大。确诊病例68例，其中东城区1例、西城区5例、朝阳区11例、海淀区16例、丰台区4例、石景山区2例、通州区6例、顺义区1例、大兴区3例、昌平区7例，外地来京人员12例。,北京出现9个月大婴儿感染新型肺炎
0,1580052121000,,0,1580056250000,0,358,央视新闻,2,1580052121000,11,北京市,1580049705000,20-01-26 22:41,http://m.weibo.cn/2656274875/4465114448781934,1月26日18时至21时，北京新增5例新型冠状病毒感染的肺炎病例，其中2名为此前确诊病例的密切接触者，目前均已送至定点医疗机构进行救治。截至1月26日21时，本市累计确诊病例68例，其中东城区1例、西城区5例、朝阳区11例、海淀区16例、丰台区4例、石景山区2例、通州区6例、顺义区1例、大兴区3例、昌平区7例，外地来京人员12例。,北京确诊病例累计68例
0,1580048835000,,0,1580056250000,0,356,人民日报,2,1580048835000,42,湖北省,1580047711000,20-01-26 22:08,http://m.weibo.cn/2803301701/4465106090076043,武汉市市长周先旺：截至今天凌晨，武汉累计报告618例，已经治愈出院40例，死亡45例，目前在院治疗533例，重症87例，危重53例，都在定点医院接受隔离治疗。,武汉新型肺炎死亡病例已有45人，已经治愈出院40例
0,1580048426000,,0,1580056250000,0,355,央视新闻,2,1580048426000,42,湖北省,1580047088000,20-01-26 21:58,http://m.weibo.cn/2656274875/4465103473010025,26日晚间，湖北新型冠状病毒感染的肺炎疫情防控工作新闻发布会召开。湖北省委副书记、省长王晓东，武汉市委副书记、市政府市长周先旺出席发布会，发布会上，周先旺戴口罩向媒体介绍疫情防控情况，说确诊病例可能再增加约1000例。,武汉确诊病例可能再增加约1000例
0,1580046953000,,0,1580056250000,0,354,央视新闻,2,1580046953000,50,重庆市,1580046950000,20-01-26 21:55,https://m.weibo.cn/status/4465091497884811?,今晚10点半，重庆市级医疗队出征湖北。医疗队由11所三级甲等医院的医务工作者组成，共144人，主要涉及呼吸内科、传染病科、重症医学科等学科专业的专家。,重庆市级医疗队144人出征湖北
0,1580046857000,,0,1580056250000,0,353,央视新闻,2,1580046857000,12,天津市,1580046829000,20-01-26 21:53,https://m.weibo.cn/status/4465076306452807?,近日，天津一药店以128元高价出售原价12元的N95口罩被查处。市场监管部门到达该药店时，销售人员表示没货，但其仓库里囤积了大量N95口罩。市场监管部门依法当场责令这家药店暂停营业，接受下一步调查处理。,药店10倍价格卖口罩被查处
0,1580046679000,,0,1580056250000,0,352,央视新闻,2,1580046679000,42,湖北省,1580046647000,20-01-26 21:50,http://m.weibo.cn/2656274875/4465099689888622,今晚，湖北省召开新型冠状病毒感染的肺炎疫情防控工作例行新闻发布会。会上，湖北省卫健委将通报全省疫情和防控工作最新进展情况。看直播↓关注！,直播！湖北通报疫情最新情况
0,1580046312000,,0,1580056250000,0,351,央视新闻,2,1580046312000,42,湖北省,1580046305000,20-01-26 21:45,https://weibo.com/2656274875/IrjoMw8Ok?from=page_1002062656274875_profile&wvr=6&mod=weibotime&type=comment#_rnd1580046226670,新华社从华中科技大学同济医学院协和医院了解到，该院7名医护人员经过治疗后，初步检测结果显示，新型冠状病毒核酸检测已转阴，临床症状得到控制。 ​​​​,武汉协和医院多名医护人员病毒核酸转阴
0,1580044316000,,0,1580056250000,0,350,央视新闻,2,1580044316000,53,云南省,1580043751000,20-01-26 21:02,http://m.weibo.cn/2656274875/4465089497103961,2020年1月26日，记者从云南省卫生健康委员会获悉，云南省报告输入性新型冠状病毒感染的肺炎新增确诊病例5例。其中：保山市、昭通市、德宏州首次报告确诊病例（保山市2例、昭通市1例、德宏州2例）。,云南新增5例确诊病例
0,1580057987000,,0,1580057987000,0,360,佳木斯人民政府,2,1580057987000,23,黑龙江省,1580039940000,20-01-26 19:59,http://www.jms.gov.cn/html/index//content/2020/1/00e2c514c9e34103bd67c8edd0bfb974.html,1月26日，黑龙江省新型冠状病毒感染的肺炎诊断专家组确认佳木斯市首例输入性新型冠状病毒感染的肺炎确诊病例。 该患者男性，36岁，武汉居民，于21日自武汉乘机、经大连转机到达佳木斯。25日14时，到市传染病院发热门诊就诊，经市临床、流行病学专家组会诊判定为输入性新型冠状病毒感染的肺炎疑似病例。26日19时，经黑龙江省新型冠状病毒感染的肺炎诊断专家组确诊为新型冠状病毒感染的肺炎病例。,佳木斯市确诊首例输入性新型冠状病毒感染的肺炎病例
0,1580039522000,,0,1580056250000,0,349,天津发布,2,1580039522000,12,天津市,1580039093000,20-01-26 19:44,https://m.weibo.cn/2489610225/4465066470424159,记者从天津市疾控中心获悉，至1月26日18时，天津市新增1例新型冠状病毒感染的肺炎确诊病例，确诊病例增至14例。 患者张某某，男，71岁，长期居住武汉。患者于1月19日飞往马来西亚旅游，1月25日23时30分乘机抵达天津滨海国际机场。患者因发热被送至医科大...,天津确诊病例增至14例
0,1580039052000,,0,1580056250000,0,348,人民日报,2,1580039052000,11,北京市,1580038686000,20-01-26 19:38,http://m.weibo.cn/2803301701/4465068299480135,北京市卫健委消息，1月26日8时至18时，北京新增9例新型肺炎病例。累计确诊病例63例，其中东城区1例、西城区5例、朝阳区11例、海淀区14例、丰台区4例、石景山区2例、通州区6例、顺义区1例、大兴区3例、昌平区5例，外地来京人员11例。,北京新增9例新型肺炎确诊病例
0,1580038130000,,0,1580056250000,0,347,人民日报,2,1580038130000,34,安徽省,1580037824000,20-01-26 19:23,http://m.weibo.cn/2803301701/4465064595705569,人民日报记者韩俊杰从今天下午举行的新闻发布会上获悉，安徽省疾控中心对最新疫情分析显示，疫情有“一快三高”的特点,安徽新型肺炎确诊病例增长快
0,1580037975000,,0,1580056250000,0,346,人民日报,2,1580037975000,35,福建省,1580037370000,20-01-26 19:16,http://m.weibo.cn/2803301701/4465061982397771,人民日报记者刘晓宇从福建省卫健委获悉，1月26日10时—15时，福建报告新增输入性新型冠状病毒感染的肺炎确诊病例6例。,福建新增6例新型肺炎确诊病例
0,1580037343000,,0,1580056250000,0,345,央视新闻,2,1580037343000,1,1580036798000,20-01-26 19:06,http://m.weibo.cn/2656274875/4465060220782909,根据日本厚生劳动省26日的消息，一名居住在武汉的40多岁男子，于22日前往日本旅行。之后出现发烧症状，前往爱知县的医院进行治疗。26日确诊感染新型冠状病毒肺炎。这是日本确认的第4例感染者。,日本确诊病例增至4例
0,1580033148000,,0,1580056250000,0,342,央视新闻,2,1580033148000,11,北京市,1580035499000,20-01-26 18:44,https://weibo.com/2656274875/IrhSTz1mI?from=page_1002062656274875_profile&wvr=6&mod=weibotime&type=comment#_rnd1580033022777,北京市交通委今天明确表示北京市不会封城。 ​​​,交通委明确表示北京市不会封城 ​
0,1580034177000,,0,1580056250000,0,344,人民日报,2,1580034177000,46,海南省,1580033742000,20-01-26 18:15,http://m.weibo.cn/2803301701/4465047370172303,1月26日7:00-16:00，海南省新型冠状病毒感染的肺炎新增确诊病例0例。截至1月26日16:00，海南省累计报告新型冠状病毒感染的肺炎确诊病例22例，重症病例1例，无死亡病例和出院病例。,海南新增0例新型肺炎确诊病例
0,1580033609000,,0,1580056250000,0,343,央视新闻,2,1580033609000,44,广东省,1580033229000,20-01-26 18:07,http://m.weibo.cn/2656274875/4465045394430112 ​ http://m.weibo.cn/2656274875/4465045394430112,2020年1月26日0时至16时，广东省报告新型冠状病毒感染的肺炎新增确诊病例13例，梅州1例为报告首例确诊病例。其他5个地市新增确诊病例中，为广州3例、深圳4例、珠海2例、韶关1例、阳江2例。 截至1月26日16时，广东全省累计报告新型冠状病毒感染的肺炎确诊...,广东新增确诊病例13例
0,1580032581000,,0,1580056250000,0,341,人民日报,2,1580032581000,45,广西壮族自治区,1580031769000,20-01-26 17:42,http://m.weibo.cn/2803301701/4465039069426639,截至1月26日12时，广西累计报告新型冠状病毒感染的肺炎确诊病例36例，涉及9个市。,广西新型肺炎确诊病例累计36例
0,1580028660000,,0,1580056250000,0,340,央视新闻,2,1580028660000,21,辽宁省,1580027859000,20-01-26 16:37,http://m.weibo.cn/2656274875/4465022803269568,2020年1月26日9时至15时，辽宁省新增2例新型冠状病毒感染的肺炎确诊病例，均为轻症病例。其中，本溪市1例为输入性病例、沈阳市1例为武汉输入病例家属。,辽宁累计确诊病例已达21例
0,1580025486000,,0,1580056250000,0,339,广东卫健委,2,1580025486000,44,广东省,1580024823000,20-01-26 15:47,http://wsjkw.gd.gov.cn/gkmlpt/content/2/2879/post_2879265.html,各公共场所经营者、管理者应当要求进入其场所的人员佩戴口罩后方可进入其经营的公共场所，并在场所入口处设置醒目、清晰的佩戴口罩的提示；对未佩戴口罩进入场所者应当予以劝阻，对不听劝阻的人员依法处理。,广东刚刚发文！进出这些公共场所不戴口罩将被处罚！
0,1580025255000,,0,1580056250000,0,338,新华社,2,1580025255000,11,北京市,1580023868000,20-01-26 15:31,https://m.weibo.cn/1699432410/4465002868200974,国家卫生健康委员会主任马晓伟26日在国务院新闻办公室举行的新闻发布会上说，今明两天我们将再派出12支1600多人的队伍，疫情防控急需的物资有关部门正在加紧协调，确保及时足额到位。,今明还将有12支1600多人的“国家队”驰援武汉
0,1580025221000,,0,1580056250000,0,337,新华社,2,1580025221000,11,北京市,1580023804000,20-01-26 15:30,https://m.weibo.cn/1699432410/4465004491150251,民政部26日发布公告，要求外地慈善组织、志愿服务组织在疫情应对响应终止之前，不派工作人员、不发动组织志愿者进入湖北省。,民政部：外地慈善组织、志愿服务组织暂不进入湖北省
0,1580024526000,,0,1580056250000,0,336,人民日报,2,1580024526000,66,香港,1580023241000,20-01-26 15:20,https://m.weibo.cn/2803301701/4465001445755888,因应香港特区政府已将新型冠状病毒感染疫情的应变级别提升至最高级，香港迪士尼乐园度假区、香港海洋公园26日宣布，由即日起暂停开放，直至另行通告，以防止疫情在社区爆发。,香港迪士尼及海洋公园今起暂停开放
